"dataset","dataset_label","replicate","scenario","method","n_taxa","n_available","availability_rate","n_rejections","type1_error"
"NogueraJulianHIV","Noguera-Julian HIV",45,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",45,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",45,"fourfold","ZINQ",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",45,"balanced","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",45,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",46,"balanced","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",46,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",46,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",46,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",46,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",46,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",47,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",47,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",47,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",47,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",47,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",47,"fourfold","MaAsLin3",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",48,"balanced","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",48,"fourfold","DASRA",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",48,"balanced","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",48,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",48,"balanced","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",48,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",49,"balanced","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",49,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",49,"balanced","ZINQ",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",49,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",49,"balanced","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",49,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",50,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",50,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",50,"balanced","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",50,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",50,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",50,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",51,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",51,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",51,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",51,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",51,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",51,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",52,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",52,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",52,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",52,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",52,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",52,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",53,"balanced","DASRA",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",53,"fourfold","DASRA",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",53,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",53,"fourfold","ZINQ",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",53,"balanced","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",53,"fourfold","MaAsLin3",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",54,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",54,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",54,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",54,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",54,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",54,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",55,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",55,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",55,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",55,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",55,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",55,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",56,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",56,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",56,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",56,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",56,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",56,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",57,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",57,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",57,"balanced","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",57,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",57,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",57,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",58,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",58,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",58,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",58,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",58,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",58,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",59,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",59,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",59,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",59,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",59,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",59,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",60,"balanced","DASRA",30,30,1,5,0.166666666666667
"NogueraJulianHIV","Noguera-Julian HIV",60,"fourfold","DASRA",30,30,1,5,0.166666666666667
"NogueraJulianHIV","Noguera-Julian HIV",60,"balanced","ZINQ",30,30,1,6,0.2
"NogueraJulianHIV","Noguera-Julian HIV",60,"fourfold","ZINQ",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",60,"balanced","MaAsLin3",30,30,1,6,0.2
"NogueraJulianHIV","Noguera-Julian HIV",60,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",61,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",61,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",61,"balanced","ZINQ",30,30,1,5,0.166666666666667
"NogueraJulianHIV","Noguera-Julian HIV",61,"fourfold","ZINQ",30,30,1,6,0.2
"NogueraJulianHIV","Noguera-Julian HIV",61,"balanced","MaAsLin3",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",61,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",62,"balanced","DASRA",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",62,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",62,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",62,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",62,"balanced","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",62,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",63,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",63,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",63,"balanced","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",63,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",63,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",63,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",64,"balanced","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",64,"fourfold","DASRA",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",64,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",64,"fourfold","ZINQ",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",64,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",64,"fourfold","MaAsLin3",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",65,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",65,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",65,"balanced","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",65,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",65,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",65,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",66,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",66,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",66,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",66,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",66,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",66,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",67,"balanced","DASRA",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",67,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",67,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",67,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",67,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",67,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",68,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",68,"fourfold","DASRA",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",68,"balanced","ZINQ",30,30,1,5,0.166666666666667
"NogueraJulianHIV","Noguera-Julian HIV",68,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",68,"balanced","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",68,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",69,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",69,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",69,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",69,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",69,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",69,"fourfold","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",70,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",70,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",70,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",70,"fourfold","ZINQ",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",70,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",70,"fourfold","MaAsLin3",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",71,"balanced","DASRA",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",71,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",71,"balanced","ZINQ",30,30,1,6,0.2
"NogueraJulianHIV","Noguera-Julian HIV",71,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",71,"balanced","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",71,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",72,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",72,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",72,"balanced","ZINQ",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",72,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",72,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",72,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",73,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",73,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",73,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",73,"fourfold","ZINQ",30,30,1,5,0.166666666666667
"NogueraJulianHIV","Noguera-Julian HIV",73,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",73,"fourfold","MaAsLin3",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",74,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",74,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",74,"balanced","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",74,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",74,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",74,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",75,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",75,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",75,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",75,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",75,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",75,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",76,"balanced","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",76,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",76,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",76,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",76,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",76,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",77,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",77,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",77,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",77,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",77,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",77,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",78,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",78,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",78,"balanced","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",78,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",78,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",78,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",79,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",79,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",79,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",79,"fourfold","ZINQ",30,30,1,4,0.133333333333333
"NogueraJulianHIV","Noguera-Julian HIV",79,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",79,"fourfold","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",80,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",80,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",80,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",80,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",80,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",80,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",81,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",81,"fourfold","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",81,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",81,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",81,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",81,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",82,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",82,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",82,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",82,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",82,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",82,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",83,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",83,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",83,"balanced","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",83,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",83,"balanced","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",83,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",84,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",84,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",84,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",84,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",84,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",84,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",85,"balanced","DASRA",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",85,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",85,"balanced","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",85,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",85,"balanced","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",85,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",86,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",86,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",86,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",86,"fourfold","ZINQ",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",86,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",86,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",87,"balanced","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",87,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",87,"balanced","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",87,"fourfold","ZINQ",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",87,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",87,"fourfold","MaAsLin3",30,30,1,0,0
"NogueraJulianHIV","Noguera-Julian HIV",88,"balanced","DASRA",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",88,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",88,"balanced","ZINQ",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",88,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"NogueraJulianHIV","Noguera-Julian HIV",88,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"NogueraJulianHIV","Noguera-Julian HIV",88,"fourfold","MaAsLin3",30,30,1,3,0.1
"NogueraJulianHIV","Noguera-Julian HIV",89,"balanced","DASRA",30,30,1,1,0.0333333333333333
